Time,x,y,z
1125916,-178.65492135802424,-1.087860711676368,-125.8722086381019
1126015,-178.64575662997433,-1.0850408611813886,-125.85039318250797
1126233,-178.64575662997433,-1.0850408611813886,-125.85039318250797
1126333,-178.66761089892773,-1.0971776013137884,-125.86596786458465
1126512,-178.65212244691114,-1.0974954632002603,-125.85047941256803
1126612,-178.67382206613001,-1.1094534599875117,-125.88169102494643
1126712,-178.66471673590257,-1.1067677433556624,-125.85046683165807
1126812,-178.6678996600322,-1.1129950499040404,-125.85050848572551
1126912,-178.67084829535136,-1.1035438297846658,-125.85659839110687
1127011,-178.67399072252337,-1.0941757327198043,-125.85023151536762
1127211,-178.67086183065962,-1.0880864691019285,-125.84077803054679
1127411,-178.68031514209585,-1.0910347650140089,-125.84390709579512
1127511,-178.67400209708987,-1.078718349929782,-125.83441204264473
1127611,-178.68331852021169,-1.0817204972592327,-125.84058657450225
1127711,-178.67704626445172,-1.0693082121067479,-125.83427472748198
1127861,-178.68002843953633,-1.0752193433984563,-125.85936769591419
1127959,-178.66762482702387,-1.0817210956660417,-125.85014747832675
1128059,-178.66139639808793,-1.0849034673553428,-125.85024346311846
1128159,-178.6707117119912,-1.087906396898707,-125.85641828413495
1128258,-178.67707710864212,-1.100361725645711,-125.85650165487021
1128359,-178.68016464510094,-1.0908559919187413,-125.85954654052776
1128610,-178.66461948119883,-1.1067259176761641,-125.85669547327353
1128714,-178.674030982132,-1.1097714880959415,-125.85663980782532
1128814,-178.68647090796853,-1.1188668123982821,-125.87226453933391
1128915,-178.69597927623516,-1.1219533840921228,-125.86597818244418
1129014,-178.68672252377823,-1.119085004568983,-125.8503954381736
1129114,-178.6928941129315,-1.1157656706071726,-125.85970951726232
1129260,-178.7023050945638,-1.1188113215053648,-125.85965236411556
1129359,-178.69603677635195,-1.122090282700945,-125.85656685384185
1129458,-178.68353957205377,-1.112857687053022,-125.8503549763846
1129609,-178.69594033130392,-1.10635647213286,-125.85957275977255
1129708,-178.6897680640879,-1.1096753280866394,-125.85025808656175
1129859,-178.69609292554892,-1.1065330734704575,-125.84393322510071
1129962,-178.70550430975993,-1.1095774207605926,-125.84387672670097
1130063,-178.70859102611254,-1.1157652304415464,-125.85014442118994
1130163,-178.70864837186693,-1.1159009212246525,-125.84073266459396
1130263,-178.69927615296803,-1.1127600564363904,-125.84397317378263
1130363,-178.68363663436045,-1.112898307745589,-125.84412665683432
1130508,-178.68353957205377,-1.112857687053022,-125.8503549763846
1130612,-178.69295102859945,-1.1159026513263268,-125.85029829815122
1130711,-178.68672252377823,-1.119085004568983,-125.8503954381736
1130903,-178.65256702554265,-1.1134974187730173,-125.81938242987347
1131001,-178.6648694419244,-1.1069485968921149,-125.83482698927335
1131159,-178.64325292620163,-1.11049784992071,-125.81321047355058
1131262,-178.6463498431898,-1.1012279431153251,-125.80365749965267
1131362,-178.6369373032134,-1.098186818925477,-125.80371179080223
1131462,-178.67412814112583,-1.1098127176869368,-125.85041115421971
1131562,-178.66511947313393,-1.1071711677814517,-125.81295977268572
1131662,-178.69917953238635,-1.112720281877752,-125.85020150407452
1131761,-178.6773807799637,-1.1007200600703144,-125.82522107951549
1131861,-178.68673732746026,-1.1036258781701833,-125.83457762701207
1132007,-178.6648805250711,-1.0914925221408147,-125.81900634130817
1132128,-178.6648805250711,-1.0914925221408147,-125.81900634130817
1132228,-178.66158865662555,-1.1006795871933392,-125.84101320285363
1132458,-178.6305581619083,-1.1011861669897085,-125.81944918093417
1132590,-178.62114606417936,-1.098143739645885,-125.81950302983626
1132690,-178.6303521299992,-1.1008589330760228,-125.84450031627757
1132789,-178.61462708090562,-1.0855032604038692,-125.83505310823172
1132888,-178.61148472513844,-1.0948681810166467,-125.8414241189636
1132988,-178.60531303138646,-1.0825052614598671,-125.8288774594628
1133180,-178.61162326393085,-1.1105053675440915,-125.84161228003089
1133354,-178.6085385254285,-1.1043231318502147,-125.83533935199229
1133454,-178.63060095416822,-1.116779550049407,-125.825862445584
1133553,-178.6399573276834,-1.1196811689451918,-125.83521881909917
1133654,-178.64309967983033,-1.1103140857032285,-125.82884977558581
1133753,-178.6555408910301,-1.1194016322579023,-125.8444758761674
1134006,-178.6495084855539,-1.1383616912332826,-125.83534566453233
1134105,-178.66196462273618,-1.1319954733772901,-125.83514755696487
1134205,-178.66500893049425,-1.1225854815512828,-125.83500783670327
1134304,-178.6527085947023,-1.1291342083452791,-125.81956492705523
1134455,-178.662035423287,-1.1166793609995258,-125.80991403212916
1134655,-178.66526194207037,-1.1228075713033299,-125.81314055091254
1134755,-178.6683043396687,-1.1133972438276747,-125.8130013604833
1134855,-178.66198953923853,-1.1010841977615407,-125.80350549774523
1134956,-178.6588584398416,-1.0949974189753677,-125.79405040426046
1135056,-178.6710119981226,-1.0882664998807026,-125.82513781435966
1135156,-178.63076931425968,-1.0860616354775154,-125.77857131507868
1135305,-178.633905485454,-1.076694179340693,-125.77220392229333
1135409,-178.6432223953065,-1.0796890248227924,-125.77837780585483
1135509,-178.62449219345186,-1.0736556562133233,-125.7722559060912
1135654,-178.61203985472915,-1.080028724716475,-125.772449800284
1135755,-178.63056646271644,-1.0857348946054777,-125.80362402813279
1135856,-178.63699135747834,-1.098327903961599,-125.79429901394123
1135956,-178.61224105636285,-1.0958083859945686,-125.76322428770459
1136055,-178.62786826120512,-1.1265616680259916,-125.79472459355803
1136156,-178.62159517984412,-1.1141538823982733,-125.78841058417491
1136255,-178.61232802279653,-1.126750590224303,-125.78865326777917
1136358,-178.596834101387,-1.142532744855454,-125.78899892321927
1136503,-178.58713517156121,-1.0927746640153524,-125.77284174370496
1136604,-178.6026703491371,-1.108029019809754,-125.79474634121179
1136705,-178.59341357308028,-1.0897326249068902,-125.76332977296745
1136927,-178.59341357308028,-1.0897326249068902,-125.76332977296745
1137027,-178.58718749817328,-1.0929196805762724,-125.76342829101755
1137225,-178.63718653363662,-1.098414904894558,-125.78184568675174
1137326,-178.65287445194474,-1.1138622975332808,-125.7881029803101
1137425,-178.6561171148433,-1.1202279099926864,-125.77873177956592
1137525,-178.64680197968002,-1.1172311905161405,-125.77256148996207
1137625,-178.63748706283693,-1.1142356449806228,-125.76639107155299
1137724,-178.59690418448565,-1.0963376308075163,-125.73209614890449
1137903,-178.6218509462278,-1.0989348450074818,-125.75071926352604
1138007,-178.60641274707152,-1.0839702539257734,-125.7099899457585
1138225,-178.62493742530486,-1.0742143766275258,-125.72533774471869
1138326,-178.63101646623855,-1.0862912029739153,-125.75670546614101
1138425,-178.58754209620352,-1.0934473012718717,-125.72273406062237
1138526,-178.59037200826307,-1.0682526050708918,-125.73181312457432
1138652,-178.5432998800117,-1.0530761767856216,-125.73205907337994
1138751,-178.5124778533019,-1.08485781029464,-125.71711440583555
1138852,-178.5030553314676,-1.0663899744598635,-125.70132179550673
1138952,-178.49982448481848,-1.0754484759540288,-125.72652696719955
1139052,-178.47795400056233,-1.063361552904781,-125.71093155242691
1139251,-178.47128699297565,-1.0659298411558582,-125.75794826637478
1139452,-178.50261161317422,-1.0966489267176303,-125.77992454519409
1139551,-178.46839884376274,-1.0909775773667951,-125.75830996863927
1139651,-178.4652565916805,-1.0694793947349501,-125.73299614277266
1139751,-178.48373927755694,-1.0749862239651875,-125.77359253550804
1139851,-178.42182640667113,-1.076590481772191,-125.7022183747023
1139952,-178.46859888708823,-1.0913398113742165,-125.73325712862422
1140051,-178.48115203479733,-1.100445282351171,-125.74267380209294
1140152,-178.44055394040518,-1.0826016486032275,-125.70834830984933
1140251,-178.4716348437934,-1.0819273099362197,-125.73310265095442
1140351,-178.51187873799955,-1.0686164030313097,-125.76383103131052
1140650,-178.52472927190627,-1.093565673412121,-125.75780688646203
1140774,-178.52472927190627,-1.093565673412121,-125.75780688646203
1140874,-178.5061026629874,-1.087844903185123,-125.73285431068425
1140974,-178.5061026629874,-1.087844903185123,-125.73285431068425
1141074,-178.52786732230473,-1.0844532413557137,-125.73882906532994
1141194,-178.55585652665624,-1.0930703084310947,-125.7731438067339
1141300,-178.54041958007102,-1.0935646888847141,-125.74824196610695
1141399,-178.56218311746764,-1.105620387879232,-125.77005207628409
1141500,-178.55894651116293,-1.0838059778488693,-125.7635830636966
1141599,-178.55302198373712,-1.1028258039326067,-125.74823863596745
1141722,-178.56532168386659,-1.0962558235843134,-125.76367864952351
1141899,-178.5653727520133,-1.0809597960540311,-125.73843031742965
1142004,-178.5809104362109,-1.0805168254143334,-125.75710902043991
1142104,-178.58703829289726,-1.0772827285510607,-125.76323687712629
1142204,-178.5932133994008,-1.0739516251462886,-125.7725526557787
1142303,-178.59949038854953,-1.0709085429633032,-125.76304187863221
1142403,-178.6180218724517,-1.0611599474681057,-125.7783917960945
1142502,-178.63679710589156,-1.0670978911507556,-125.78770288856317
1142603,-178.60277207406912,-1.0617320974985822,-125.74103353614478
1142703,-178.60581324225507,-1.0677674561608235,-125.75671902492667
1142802,-178.5935103321663,-1.0743326814210818,-125.7412740448056
1142948,-178.6121878275455,-1.0956653503079634,-125.77263780604254
1143098,-178.5994869806332,-1.0554612250621955,-125.74721241564168
1143199,-178.59321171056882,-1.0585055970442998,-125.75672274818308
1143299,-178.6180191396686,-1.0457100076307049,-125.76256475227784
1143399,-178.62738312414876,-1.0486072609882378,-125.77192873675804
1143500,-178.63071836207027,-1.0704690974629016,-125.77215947838152
1143600,-178.6368930020871,-1.0671422706314833,-125.78147645110381
1143748,-178.62738312414876,-1.0486072609882378,-125.77192873675804
1143847,-178.65537908558278,-1.0729521468280707,-125.80946574130664
1143947,-178.66450459188445,-1.0292625468668186,-125.79323024182351
1144071,-178.64924868345997,-1.0452724903965007,-125.77168930121267
1144171,-178.64311926618956,-1.063956275157245,-125.78138072826519
1144273,-178.64311926618956,-1.063956275157245,-125.78138072826519
1144398,-178.65851637156817,-1.0635844613208911,-125.80309982058492
1144497,-178.64302371619436,-1.063912145365479,-125.7876071652111
1144597,-178.6460622419725,-1.069954298383858,-125.80329070500274
1144697,-178.64302371619436,-1.063912145365479,-125.7876071652111
1144797,-178.66488733964,-1.076036444343205,-125.80318577647931
1144947,-178.63694174110043,-1.0518303764444805,-125.75623932273491
1145048,-178.67111650654863,-1.0573945617174427,-125.78727070531137
1145196,-178.6743975262572,-1.0636625605781307,-125.78108687052564
1145301,-178.6776369651365,-1.0700247576169317,-125.77171598183874
1145401,-178.69616676513363,-1.0757486538237535,-125.80288873423322
1145500,-178.67126256301157,-1.0575745229677012,-125.77163112933252
1145696,-178.6934248144551,-1.085513472841222,-125.77174516142732
1145796,-178.7180355107213,-1.0569561885785317,-125.78683278651637
1145896,-178.71523619572588,-1.0665817468211614,-125.76510059900507
1145996,-178.74627187531632,-1.0815427077370527,-125.80248169116395
1146095,-178.73382117108207,-1.0569814093329797,-125.77104712615561
1146196,-178.73072627364286,-1.0507959701897074,-125.76478152694709
1146295,-178.75867413226712,-1.0595733536832925,-125.79590008734071
1146396,-178.74621627146036,-1.0350100207397235,-125.76446672320112
1146496,-178.7494038593756,-1.0412348534392355,-125.76450587120338
1146595,-178.7402852121939,-1.0540042830647776,-125.74908930267863
1146695,-178.74028893301397,-1.0694704176554164,-125.76489913997341
1146895,-178.75598398053128,-1.0849204755544346,-125.77114601559484
1146998,-178.73751267484988,-1.0947842244029606,-125.74637419152941
1147098,-178.7500583144895,-1.1039133785360278,-125.75576905068286
1147199,-178.7221757135967,-1.1262104271998732,-125.74687122498257
1147315,-178.7221757135967,-1.1262104271998732,-125.74687122498257
1147416,-178.694083925343,-1.1327379844517749,-125.74722175641966
1147517,-178.69386917865242,-1.1324239638718356,-125.77227571700142
1147647,-178.68148092014476,-1.1234768632597758,-125.74723978176529
1147747,-178.6967533439694,-1.1228359075051182,-125.78777846535478
1147847,-178.66275016720977,-1.1174452744589238,-125.74112796718013
1147947,-178.67509963870754,-1.1264855564364644,-125.76297782202647
1148144,-178.6625958787568,-1.1172642723067028,-125.75676759088529
1148248,-178.67194498521357,-1.1356193025251993,-125.78194369362197
1148347,-178.65318207596985,-1.1142270065361073,-125.75682368804917
1148447,-178.64386640933554,-1.1112324836208511,-125.75065365507479
1148547,-178.6625896271688,-1.1327199189804562,-125.77258833557721
1148647,-178.65652478160993,-1.120633492789764,-125.74122606862119
1148843,-178.66275016720977,-1.1174452744589238,-125.74112796718013
1148943,-178.6781380726218,-1.1170734095001915,-125.76283935963302
1149042,-178.678081347999,-1.1169352220586428,-125.77225306012747
1149142,-178.67504753347694,-1.1108894768421909,-125.7565724492611
1149242,-178.6751036996962,-1.111027745468441,-125.74715835996882
1149393,-178.68142631835937,-1.1078805212495002,-125.74083574130563
1149516,-178.69691306050774,-1.1075518349192472,-125.75632248345399
1149616,-178.6752981705364,-1.1111098189389932,-125.73470759348263
1149715,-178.68151509512813,-1.1388370034092743,-125.76624599300449
1149815,-178.6502449185232,-1.1082275731309223,-125.73491660283082
1150038,-178.64088566602982,-1.1053331062105027,-125.72555735033741
1150143,-178.65303192034128,-1.0985903375637363,-125.75664132128618
1150244,-178.64063420693896,-1.0896530405119058,-125.73159838663308
1150343,-178.6810235811052,-1.1074826990452078,-125.77834153670611
1150443,-178.66523760949383,-1.0765361904646435,-125.7624928960455
1150542,-178.6559720595043,-1.0736803878033083,-125.74690578094749
1150742,-178.6559720595043,-1.0736803878033083,-125.74690578094749
1150876,-178.64999131313732,-1.0770945721855854,-125.7251367785322
1150975,-178.6531810000346,-1.0833183358870946,-125.72517995136897
1151075,-178.65925665242887,-1.0799477227750751,-125.74072325115034
1151296,-178.65910423758027,-1.0643109884262878,-125.74054168982128
1151397,-178.6280237746196,-1.0649424316002878,-125.71578183559429
1151541,-178.6373276697706,-1.0522442374259298,-125.71873598356069
1151641,-178.6373276697706,-1.0522442374259298,-125.71873598356069
1151742,-178.6496821949214,-1.0458211942134352,-125.72477111833814
1151842,-178.66532953017534,-1.0611226644096103,-125.74044672068653
1151942,-178.62178883601973,-1.0526817559314399,-125.70005176165088
1152091,-178.6034229786874,-1.078079320173192,-125.68488957740888
1152191,-178.6222085440792,-1.0994502336362275,-125.71002664967253
